topic,query,title,url,timestamp,search_depth
vaccination trends,site:facebook.com vaccine safety,Safety Council of Minnesota - Facebook,https://www.facebook.com/SafetyCouncilofMN/,2024-11-30T16:56:05.558403,advanced
vaccination trends,site:facebook.com vaccine safety,Council for Vaccine Safety | Santa Barbara CA - Facebook,https://www.facebook.com/councilforvaccinesafety/,2024-11-30T16:56:06.075875,advanced
vaccination trends,site:facebook.com vaccine safety,"Vaccine Safety | During the Town Hall last month, Dan Lanari, the ...",https://www.facebook.com/nmdoh/videos/vaccine-safety/293642832162657/,2024-11-30T16:56:08.718296,advanced
vaccination trends,site:facebook.com vaccine safety,President Biden Assures Vaccine Safety | If there is one ... - Facebook,https://www.facebook.com/POTUS/videos/president-biden-assures-vaccine-safety/333872284710984/,2024-11-30T16:56:09.797117,advanced
vaccination trends,site:facebook.com vaccine safety,CDC - A study published in The Lancet journal on March 7... - Facebook,https://www.facebook.com/cdc/posts/333973335430778/,2024-11-30T16:56:11.877758,advanced
vaccination trends,site:facebook.com vaccine safety,Brand safety and integrity | Meta for Business - Facebook,https://www.facebook.com/business/brand-safety/,2024-11-30T16:56:14.246380,advanced
vaccination trends,site:facebook.com vaccine safety,"Citizens for Vaccine Safety Alliance, Inc. - Facebook",https://www.facebook.com/CitizensforVaccineSafetyAllianceInc/,2024-11-30T16:56:15.068459,advanced
vaccination trends,site:facebook.com vaccine safety,CDC - Findings from a new study reviewing 6 months of... - Facebook,https://www.facebook.com/cdc/posts/findings-from-a-new-study-reviewing-6-months-of-covid-19-vaccine-safety-data-fro/247687184059394/,2024-11-30T16:56:18.739641,advanced
vaccination trends,site:facebook.com vaccine safety,Vaccine Safety | Dr. Violeta Ashby | The COVID-19 vaccine is safe and ...,https://www.facebook.com/nychealth/videos/vaccine-safety-dr-violeta-ashby/481479237098323/,2024-11-30T16:56:20.446580,advanced
vaccination trends,site:facebook.com vaccine safety,The Vaccines - Facebook,https://www.facebook.com/thevaccines/,2024-11-30T16:56:23.130965,advanced
vaccination trends,site:facebook.com vaccine safety,C19 Vax Adverse Reactions & Support Group - Facebook,https://www.facebook.com/groups/3217567388501402/,2024-11-30T16:56:24.057798,advanced
vaccination trends,site:facebook.com vaccine safety,Bill Gates on Robert F. Kennedy Jr. and Vaccine Skepticism In a notable ...,https://www.facebook.com/reel/1285393136216668/,2024-11-30T16:56:24.907128,advanced
vaccination trends,site:facebook.com vaccine safety,American College of Occupational and Environmental Medicine,https://www.facebook.com/americancollegeofOEM/posts/dr-jacqueline-m-cook-is-the-medical-advisor-for-the-office-of-occupational-healt/4010871275672810/,2024-11-30T16:56:25.622096,advanced
vaccination trends,site:facebook.com vaccine safety,New lessons learned in building COVID-19 vaccine acceptance,https://research.facebook.com/blog/2022/4/new-lessons-learned-in-building-covid-19-vaccine-acceptance/,2024-11-30T16:56:33.013477,advanced
vaccination trends,site:facebook.com vaccine safety,"Joy Reid - In a @nytimes essay, journalist Brian Deer,... - Facebook",https://www.facebook.com/joyreidofficial/posts/in-a-nytimes-essay-journalist-brian-deer-author-of-the-doctor-who-fooled-the-wor/1135347517953718/,2024-11-30T16:56:34.092811,advanced
vaccination trends,site:facebook.com vaccine safety,Coronavirus (COVID-19) Information Center - Facebook,https://www.facebook.com/hubs/covid_19_info_center/,2024-11-30T16:56:35.421558,advanced
vaccination trends,site:facebook.com vaccine safety,Creative Best Practices for COVID-19 Vaccine Campaigns,https://business.facebook.com/government-nonprofits/blog/creative-best-practices-for-covid-19-vaccine-campaigns/,2024-11-30T16:56:39.592016,advanced
vaccination trends,site:facebook.com vaccine safety,American Safety Council - Facebook,https://www.facebook.com/AmericanSafetyCouncil/,2024-11-30T16:56:40.956596,advanced
vaccination trends,site:facebook.com vaccine safety,OET Speaking Role Play | Varicella Vaccination | OET Speaking Role Play ...,https://www.facebook.com/tijusacademy/videos/oet-speaking-role-play-varicella-vaccination/1079865733442714/,2024-11-30T16:56:43.822919,advanced
vaccination trends,site:facebook.com vaccine safety,Watsons - Get your flu shot at Watsons! Book your... - Facebook,https://www.facebook.com/WatsonsPH/posts/get-your-flu-shot-at-watsons-book-your-appointment-anytime-through-the-link-belo/4556167734420748/,2024-11-30T16:56:46.457436,advanced
