topic,query,title,url,timestamp,search_depth
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,A new study spotlights gaps in vaccination rates across socioeconomic ...,https://www.facebook.com/TaubCenterEnglish/posts/a-new-study-spotlights-gaps-in-vaccination-rates-across-socioeconomic-levels-the/4589773707787639/,2024-11-30T17:07:15.748461,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,Interasma - Free Access: BCG vaccination and socioeconomic... - Facebook,https://www.facebook.com/GlobalAsthmaAssociation/posts/free-access-bcg-vaccination-and-socioeconomic-variables-vs-covid19-global-featur/3270172773065976/,2024-11-30T17:07:16.542289,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,Missin... - Socioeconomic Data and Applications Center (SEDAC) - Facebook,https://www.facebook.com/socioeconomicdataandappsctr/posts/missing-or-inaccurate-settlement-data-leads-to-missing-vaccination-targets-expla/5919518134787001/,2024-11-30T17:07:17.109250,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,#COVID19 vaccine inequity will... - Arab Development Portal - Facebook,https://www.facebook.com/arabdevportal/posts/covid19-vaccine-inequity-will-have-a-deep-impact-on-socioeconomic-recovery-in-lo/3114410845458337/,2024-11-30T17:07:17.819424,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,Go Corona Cure - A study yesterday in Vaccine reveals... - Facebook,https://www.facebook.com/gocoronacure.admin/posts/a-study-yesterday-in-vaccine-reveals-socioeconomic-disparities-in-county-level-c/207211831253309/,2024-11-30T17:07:18.847090,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,Adult vaccination rates and... - Weill Cornell Medicine - Facebook,https://www.facebook.com/WeillCornellMedicine/posts/adult-vaccination-rates-and-socioeconomic-factors-played-a-key-role-in-childrens/10166131251885481/,2024-11-30T17:07:19.489996,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,Facebook Visualizations,https://dataforgood.facebook.com/dfg/visualizations/,2024-11-30T17:07:22.804742,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,"F... - Sociedad Latinoamericana de Alergia, Asma e Inmunología - Facebook",https://www.facebook.com/slaai/posts/free-access-bcg-vaccination-and-socioeconomic-variables-vs-covid19-global-featur/3461452220583108/,2024-11-30T17:07:23.295080,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,"Vaccination is the Key | Dr. Selvon Hazel, Chief Economist at the ...",https://www.facebook.com/OfficeOfTheChiefSecretary/posts/3837860386336383/,2024-11-30T17:07:26.441896,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,"Scientia - Poor socioeconomic conditions, low health... - Facebook",https://www.facebook.com/MagazineScientia/posts/poor-socioeconomic-conditions-low-health-awareness-inadequate-vaccination-covera/1424305951101500/,2024-11-30T17:07:26.965947,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,"Rich Kids, No Vaccines: Shocking Study Findings! - Facebook",https://www.facebook.com/kopegear/videos/rich-kids-no-vaccines-shocking-study-findings/1186909202406464/,2024-11-30T17:07:28.145127,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,Data For Good at Meta COVID-19 Trends and Impact Survey - Facebook,https://dataforgood.facebook.com/dfg/tools/covid-19-trends-and-impact-survey/,2024-11-30T17:07:29.223483,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,"#UlatBayan | Vaccine hesitancy, mataas pa rin sa mga nasa ... - Facebook",https://www.facebook.com/PTVph/videos/ulatbayan-vaccine-hesitancy-mataas-pa-rin-sa-mga-nasa-class-d-at-e-na-socio-econ/756027738414248/,2024-11-30T17:07:29.879409,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,Dr. Jim C. Hu provides commentary... - Weill Cornell Urology - Facebook,https://www.facebook.com/WCMUrology/posts/dr-jim-c-hu-provides-commentary-on-a-study-of-socioeconomic-trends-in-roboticsur/1235861846432471/,2024-11-30T17:07:31.101290,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,"Today, the WHO and global health partners convene at the ""Health and ...",https://www.facebook.com/WHOEMRO/posts/today-the-who-and-global-health-partners-convene-at-the-health-and-the-impact-of/1049024319069405/,2024-11-30T17:07:31.947380,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,ADVISORY NEED HELP... - Baguio City Public Information Office - Facebook,https://www.facebook.com/pio.baguio/posts/advisoryneed-help-downloading-your-covid-19-vaccination-qr-passport-and-vaccinat/808324683152989/,2024-11-30T17:07:33.184992,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,Data For Good at Meta COVID-19 Preventative Health Survey - Facebook,https://dataforgood.facebook.com/dfg/tools/covid-19-preventative-health-survey/,2024-11-30T17:07:34.867431,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,Ad Library - Facebook,https://www.facebook.com/ads/library/,2024-11-30T17:07:36.678000,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,Should I Take the Covid Vaccine,https://www.facebook.com/AWMinistries/videos/should-i-take-the-covid-vaccine/517028813058413/,2024-11-30T17:07:39.554250,advanced
vaccination myths,site:facebook.com socioeconomic view on vaccination trends,Facebook Marketplace: acquista e vendi articoli a livello locale o ...,https://it-it.facebook.com/marketplace/,2024-11-30T17:07:45.409756,advanced
