topic,query,title,url,timestamp,search_depth
vaccine hesitancy,site:facebook.com vaccination myths,Vaccination Myths and Facts: Separating Truth from ... - Facebook,https://www.facebook.com/Ohealthtv/videos/vaccination-myths-and-facts-separating-truth-from-misconceptions-i-o-health-tvre/892945149098518/,2024-11-30T16:40:19.107956,advanced
vaccine hesitancy,site:facebook.com vaccination myths,"Top 10 - vaccination myths | myth, fact | Here are the most common ...",https://www.facebook.com/BlueCrossNC/videos/top-10-vaccination-myths/626457282091712/,2024-11-30T16:40:20.237336,advanced
vaccine hesitancy,site:facebook.com vaccination myths,"Vaccination myths,... - Immunize Canada - Immunisation Canada - Facebook",https://www.facebook.com/immunizedotca/posts/vaccination-myths-debunked-how-a-canadian-author-caulfieldtim-hopes-to-smash-mis/1701174626561313/,2024-11-30T16:40:21.106035,advanced
vaccine hesitancy,site:facebook.com vaccination myths,COVID-19 Vaccine Myth Busters | There's a lot of ... - Facebook,https://www.facebook.com/CDC/videos/covid-19-vaccine-myth-busters/633602567807058/,2024-11-30T16:40:21.974158,advanced
vaccine hesitancy,site:facebook.com vaccination myths,#COVID19Vaccine myths and facts | While mass vaccination is ... - Facebook,https://www.facebook.com/AuroraHealth/videos/covid19vaccine-myths-and-facts/1463044517238261/,2024-11-30T16:40:23.645037,advanced
vaccine hesitancy,site:facebook.com vaccination myths,Part 3: Vaccination Myths vs Facts | Vaccination: Myths VS ... - Facebook,https://www.facebook.com/DrTanPekYong/videos/part-3-vaccination-myths-vs-facts/2870516729895141/,2024-11-30T16:40:24.250385,advanced
vaccine hesitancy,site:facebook.com vaccination myths,COVID-19 Vaccination: Myths and Facts - Facebook,https://www.facebook.com/nbscsiliguri/videos/covid-19-vaccination-myths-and-facts/420685259392863/,2024-11-30T16:40:25.232987,advanced
vaccine hesitancy,site:facebook.com vaccination myths,"[Vaccination Myths & Facts] | [Vaccination Myths & Facts] ⚠️ ""Are ...",https://www.facebook.com/MUPhaS3HTheSilentKillers/videos/vaccination-myths-facts/267438941683983/,2024-11-30T16:40:26.002299,advanced
vaccine hesitancy,site:facebook.com vaccination myths,Vaccination: Facts & Myths | Watch the insightful session by ... - Facebook,https://www.facebook.com/TheApolloHospitals/videos/vaccination-facts-myths/289454746056183/,2024-11-30T16:40:26.816204,advanced
vaccine hesitancy,site:facebook.com vaccination myths,Senator Schumer Outlines Top 5 Covid Vaccine Myths - Facebook,https://www.facebook.com/bloombergoriginals/videos/senator-schumer-outlines-top-5-covid-vaccine-myths/164941155570980/,2024-11-30T16:40:28.885881,advanced
vaccine hesitancy,site:facebook.com vaccination myths,COVID-19 Vaccine Myths vs. Facts with Dr. Mark Shalauta - Facebook,https://www.facebook.com/scrippshealth/videos/covid-19-vaccine-myths-vs-facts-with-dr-mark-shalauta-san-diego-health/170145598547997/,2024-11-30T16:40:29.744013,advanced
vaccine hesitancy,site:facebook.com vaccination myths,"Adhi Sharma, MD, President of Mount Sinai South Nassau ... - Facebook",https://www.facebook.com/mountsinaisouthnassau/videos/adhi-sharma-md-president-of-mount-sinai-south-nassau-addresses-the-truth-behind-/346514167968018/,2024-11-30T16:40:31.372009,advanced
vaccine hesitancy,site:facebook.com vaccination myths,Vaccine Myths vs. Facts | Rush University microbiologist and ... - Facebook,https://www.facebook.com/RushUniversityMedicalCenter/videos/vaccine-myths-vs-facts/3833134576767124/,2024-11-30T16:40:33.823200,advanced
vaccine hesitancy,site:facebook.com vaccination myths,"Sutter Health - Dr. Jeffrey Silvers, Sutter's medical... - Facebook",https://www.facebook.com/SutterHealth/posts/10159000376474255/,2024-11-30T16:40:35.031972,advanced
vaccine hesitancy,site:facebook.com vaccination myths,"COVID-19 Vaccination: Myths, Facts and Future",https://www.facebook.com/RFHospital/videos/covid-19-vaccination-myths-facts-and-future/447616579631134/,2024-11-30T16:40:36.273617,advanced
vaccine hesitancy,site:facebook.com vaccination myths,#BowieBOLD biology prof. Dr. Kari Debbink dispels myths - Facebook,https://www.facebook.com/bowiestate/videos/bowiebold-biology-prof-dr-kari-debbink-dispels-myths-states-the-facts-of-the-cov/356958802575352/,2024-11-30T16:40:38.381027,advanced
vaccine hesitancy,site:facebook.com vaccination myths,Vaccination myths | myth | Dr Sandra Eades talks about the myths ...,https://www.facebook.com/HealthyWA/videos/vaccination-myths/1090757484782975/,2024-11-30T16:40:39.375311,advanced
vaccine hesitancy,site:facebook.com vaccination myths,Vax Facts | We've teamed up with some familiar faces to ... - Facebook,https://www.facebook.com/abc/videos/vax-facts/382100060178749/,2024-11-30T16:40:41.000738,advanced
vaccine hesitancy,site:facebook.com vaccination myths,"Vaccination Myths | We've all heard this one before, but here's the ...",https://www.facebook.com/TheJNGroup/videos/vaccination-myths/1235915753576084/,2024-11-30T16:40:42.415563,advanced
vaccine hesitancy,site:facebook.com vaccination myths,VACCINATION : MYTHS vs FACTS | Vaccination is one of the ... - Facebook,https://www.facebook.com/KMIKelanaJayaMedicalCentre/videos/vaccination-myths-vs-facts/747154009356192/,2024-11-30T16:40:43.219140,advanced
