topic,query,title,url,timestamp,search_depth
vaccine reluctancy,site:facebook.com societal norms and anti-vax,Anti-Vax Moms - Facebook,https://www.facebook.com/groups/1021989831634103/,2024-11-30T16:26:41.478360,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,"Forget societal norms. Show up AUTHENTICALLY, and hand YOUR ... - Facebook",https://www.facebook.com/RebelFitnesswithHolly/videos/forget-societal-norms-show-up-authentically-and-hand-your-community-the-permissi/544953281240147/,2024-11-30T16:26:44.450154,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,Social norms and anti-vax beliefs: Our... - The Morning Star - Facebook,https://www.facebook.com/morningstaronline/posts/6531790030228384/,2024-11-30T16:26:47.613572,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,Anti-vax content is rife on social media - and it's a real threat ...,https://www.facebook.com/TELEGRAPH.CO.UK/videos/anti-vax-content-is-rife-on-social-media-and-its-a-real-threat-httpswwwtelegraph/1125107874363132/,2024-11-30T16:26:48.661396,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,Anti-Vax Watch - Facebook,https://www.facebook.com/antivaxwatch/,2024-11-30T16:26:49.383133,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,"Sometimes it's hard being the ""weird mom"" But when it ... - Facebook",https://www.facebook.com/K+a+n+d+i+++R+a+e++|++Homemaker/videos/414658634560053/,2024-11-30T16:26:53.204389,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,"Sometimes it's hard being the ""weird mom"" But when it ... - Facebook",https://www.facebook.com/reel/414658634560053/,2024-11-30T16:26:54.034995,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,Why Anti-Vaccine Advocates See The Pandemic As An Opportunity - Facebook,https://www.facebook.com/BusinessInsiderToday/videos/why-anti-vaccine-advocates-see-the-pandemic-as-an-opportunity/1141552786205310/,2024-11-30T16:26:55.475515,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,California Anti-Vax Mommies - Facebook,https://www.facebook.com/mommiesforlife/,2024-11-30T16:26:56.132766,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,Does Social Media... - American Council on Science and Health - Facebook,https://www.facebook.com/ACSHorg/posts/744986201007315/,2024-11-30T16:26:57.546564,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,Anti Vaccine Talk: A CIVIL Evidence Based Discussion Group - Facebook,https://www.facebook.com/groups/1120756235675795/,2024-11-30T16:26:58.130373,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,"""There's a lot of... - Center for an Informed Public at UW - Facebook",https://www.facebook.com/uwcip/posts/theres-a-lot-of-people-that-have-the-potential-to-be-anti-vax-or-vaccine-hesitan/485660332818156/,2024-11-30T16:26:58.694089,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,InDaily - Much legal 'advice' being shared about anti-vax... - Facebook,https://www.facebook.com/indaily/posts/much-legal-advice-being-shared-about-anti-vax-refusal-rights-is-a-mixture-of-fac/4644404095598304/,2024-11-30T16:27:00.433466,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,Are all... - Oxford Academic (Oxford University Press) - Facebook,https://www.facebook.com/OUPAcademic/posts/are-all-anti-vax-beliefs-irrational-alex-worsnip-oup-author-of-fitting-things-to/5449403091747701/,2024-11-30T16:27:01.315115,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,Reflections on the origins pof the... - Global Social Justice - Facebook,https://www.facebook.com/globalsocialjustice2000/posts/reflections-on-the-origins-pof-the-anti-vax-movement-and-on-possible-futures-by-/4602947673148233/,2024-11-30T16:27:02.602798,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,"Carman and Ginger, in their sixties, are defying societal norms and are ...",https://www.facebook.com/reel/1222296392513343/,2024-11-30T16:27:05.081282,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,Did you know that today's anti-vax... - Got anthropology - Facebook,https://www.facebook.com/Gotanthropology/posts/did-you-know-that-todays-anti-vax-movements-are-not-the-first-of-their-kind-this/942023612615421/,2024-11-30T16:27:06.061762,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,Anti Vax Moms - Facebook,https://www.facebook.com/groups/1622457937914811/,2024-11-30T16:27:06.995025,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,Social... - Association for Politics and the Life Sciences - Facebook,https://www.facebook.com/AssnPoliticsLifeSciences/posts/social-norms-influence-parents-vaccination-decisions-and-spread-of-disease-when-/228077834054357/,2024-11-30T16:27:07.915070,advanced
vaccine reluctancy,site:facebook.com societal norms and anti-vax,New Mills Community Posts and Anti-Social Awareness - Facebook,https://www.facebook.com/groups/109924936371502/posts/510935919603733/,2024-11-30T16:27:09.124567,advanced
