topic,query,title,url,timestamp,search_depth
vaccine misinformation,site:facebook.com vaccine hesitancy,International Federation of Medical Students' Associations,https://es-es.facebook.com/IFMSA/posts/world-immunization-week-2022all-of-us-most-likely-have-heard-at-least-once-of-a-/5122015151170148/,2024-11-30T17:00:37.068219,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,Vaccine Hesitancy Q&A | How can those hesitant about the ... - Facebook,https://www.facebook.com/EmoryUniversity/videos/vaccine-hesitancy-qa/493299218698350/,2024-11-30T17:00:40.501243,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,President Biden Discusses Vaccine Hesitancy - Facebook,https://www.facebook.com/POTUS/videos/president-biden-discusses-vaccine-hesitancy/1028312051326530/,2024-11-30T17:00:42.705251,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,"Answering questions about vaccines,... - Halifax Examiner - Facebook",https://th-th.facebook.com/HalifaxExaminer/posts/answering-questions-about-vaccines-hesitancy-what-to-expect-with-variants-this-f/1170769710144542/,2024-11-30T17:00:43.414386,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,"Answering questions about vaccines,... - Halifax Examiner - Facebook",https://hi-in.facebook.com/HalifaxExaminer/posts/answering-questions-about-vaccines-hesitancy-what-to-expect-with-variants-this-f/1170769710144542/,2024-11-30T17:00:44.191462,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,"Dr. Fauci discusses overcoming vaccine hesitancy | ""One of the things ...",https://www.facebook.com/msnbc/videos/dr-fauci-discusses-overcoming-vaccine-hesitancy/1103915620073859/,2024-11-30T17:00:45.753756,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,Jordan Tralins works to address young adults' vaccine hesitancy | COVID ...,https://www.facebook.com/AmericanMedicalAssociation/videos/jordan-tralins-works-to-address-young-adults-vaccine-hesitancy-covid-19-update-f/513041963098001/,2024-11-30T17:00:46.334169,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,Dr. Fauci - Convincing More People To Get The Covid Vaccine | Anthony ...,https://www.facebook.com/thedailyshow/videos/dr-fauci-convincing-more-people-to-get-the-covid-vaccine/706648266944330/,2024-11-30T17:00:48.293856,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,How to Talk to Someone Who is Vaccine Hesitant - Facebook,https://www.facebook.com/rotary/videos/how-to-talk-to-someone-who-is-vaccine-hesitant/762748081782711/,2024-11-30T17:00:52.471809,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,Facebook Visualizations,https://dataforgood.facebook.com/dfg/visualizations/,2024-11-30T17:00:53.813401,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,Nurse who suffered blood clots after AstraZeneca jab stands by vaccines ...,https://www.facebook.com/ACurrentAffair9/videos/nurse-who-suffered-blood-clots-after-astrazeneca-jab-stands-by-vaccines/320864956075359/,2024-11-30T17:00:56.112029,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,Dr. Andrea Love - Misinformation about food ingredients... - Facebook,https://www.facebook.com/dr.andrealove/posts/122192139566208898/,2024-11-30T17:00:56.771357,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,"Pitt virologist discusses vaccine hesitancy, why we may ... - Facebook",https://www.facebook.com/triblive/videos/pitt-virologist-discusses-vaccine-hesitancy-why-we-may-never-fully-eradicate-cov/190177932670143/,2024-11-30T17:00:58.011109,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,Dr. Sean Answers All Your Lingering COVID Vaccine Questions - Facebook,https://www.facebook.com/JimmyKimmelLive/videos/dr-sean-answers-all-your-lingering-covid-vaccine-questions/1491439051211144/,2024-11-30T17:00:59.768907,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,How to Overcome COVID-19 Vaccine Hesitancy and Health Care Disparities ...,https://ro-ro.facebook.com/QPLNYC/videos/how-to-overcome-covid-19-vaccine-hesitancy-and-health-care-disparities/747647732538876/,2024-11-30T17:01:00.840768,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,New lessons learned in building COVID-19 vaccine acceptance,https://research.facebook.com/blog/2022/4/new-lessons-learned-in-building-covid-19-vaccine-acceptance/,2024-11-30T17:01:02.919778,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,Why are people hesitant to trust a COVID-19 vaccine ... - Facebook,https://www.facebook.com/OnLocationABC/videos/why-are-people-hesitant-to-trust-a-covid-19-vaccine/5095893647118154/,2024-11-30T17:01:04.661887,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,President Biden Discusses Vaccine Hesitancy,https://www.facebook.com/WhiteHouse/videos/president-biden-discusses-vaccine-hesitancy/1029054607919526/,2024-11-30T17:01:06.605163,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,#ENDCOVIDFORALL IN THE NEWS: In PNG only around 4% of the ... - Facebook,https://th-th.facebook.com/micahaustralia/videos/endcovidforall-in-the-newsin-png-only-around-4-of-the-eligible-population-is-vac/305267018082254/,2024-11-30T17:01:09.724138,advanced
vaccine misinformation,site:facebook.com vaccine hesitancy,Data For Good at Meta COVID-19 Trends and Impact Survey - Facebook,https://dataforgood.facebook.com/dfg/tools/covid-19-trends-and-impact-survey/,2024-11-30T17:01:12.680350,advanced
