topic,query,title,url,timestamp,search_depth
vaccination misinformation,site:facebook.com medical view on vaccination trends,An analysis of vaccination trends... - Hartford HealthCare - Facebook,https://www.facebook.com/HartfordHealthCare/posts/an-analysis-of-vaccination-trends-predicts-it-could-take-nine-more-months-for-th/1918661464956547/,2024-11-30T16:43:56.574849,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,GLOBSEC Vaccination Trends: Perceptions from Central ... - Facebook,https://www.facebook.com/GLOBSECforum/videos/globsec-vaccination-trends-perceptions-from-central-eastern-europe-globsec/463246968242497/,2024-11-30T16:43:58.641235,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,CDC - CDC's COVID Data Tracker's Vaccination Trends tab... - Facebook,https://www.facebook.com/cdc/posts/348999167261528/,2024-11-30T16:44:00.248436,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,The H1N1... - Cleveland Clinic For Medical Professionals - Facebook,https://www.facebook.com/CMEClevelandClinic/posts/the-h1n1-pandemic-and-vaccination-trends-offer-insight-into-the-handling-of-covi/10157636638780896/,2024-11-30T16:44:02.687737,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,Mayo Clinic data scientists... - Mayo Clinic Health System - Facebook,https://www.facebook.com/MayoClinicHealthSystem/posts/mayo-clinic-data-scientists-have-added-a-vaccination-tracker-to-mayos-covid-19-r/4197862796920165/,2024-11-30T16:44:04.850195,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,Top Medical Trends 2024 - Facebook,https://www.facebook.com/MedicalTrends/,2024-11-30T16:44:05.861203,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,"InCrowd, Inc - InCrowd Survey: Our physicians respond... - Facebook",https://www.facebook.com/incrowdnow/posts/incrowd-survey-our-physicians-respond-about-flu-vaccine-trends-as-we-head-into-a/1647518541976756/,2024-11-30T16:44:07.695056,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,An analysis of #vaccination... - Contemporary Pediatrics - Facebook,https://www.facebook.com/ContemporaryPediatrics/posts/an-analysis-of-vaccination-reimbursement-trends-suggests-improved-reimbursement-/769332825192872/,2024-11-30T16:44:09.011584,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,"Current Trends: A Frontliner's Perspective, Philippines' Vaccination ...",https://www.facebook.com/Community-Public-Health-Webinar-by-MLS-1A-100840848879286/videos/current-trends-a-frontliners-perspective-philippines-vaccination-drive-and-menta/401346487560681/,2024-11-30T16:44:11.768624,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,MPR News - The disease metrics are at levels not seen... - Facebook,https://www.facebook.com/MPRnews/posts/the-disease-metrics-are-at-levels-not-seen-since-over-the-winter-but-the-vaccina/10158674754338591/,2024-11-30T16:44:14.214457,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,"If You Got This Vaccine, Chances of COVID After Vaccination ... - Facebook",https://www.facebook.com/enewstrends/videos/if-you-got-this-vaccine-chances-of-covid-after-vaccination-may-be-highernew-data/1457808717939448/,2024-11-30T16:44:16.217964,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,The... - Pang-alaalang Sentrong Medikal Amang Rodriguez - Facebook,https://www.facebook.com/OfficialARMMC/posts/the-animal-bite-unit-of-amang-rodriguez-memorial-medical-center-conducted-their-/1326250270862946/,2024-11-30T16:44:17.720857,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,Operation Warp Speed has... - Dr. James Dobson's Family Talk - Facebook,https://www.facebook.com/DrJamesDobsonsFamilyTalk/posts/10157440544581735/,2024-11-30T16:44:19.111806,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,Meet The Experts at The First Vaccination and Infectious ... - Facebook,https://www.facebook.com/healthcarefuturesummit/videos/meet-the-experts-at-the-first-vaccination-and-infectious-disease-summit/467426722963585/,2024-11-30T16:44:20.861530,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,Gulf View Medical Centre | San Fernando - Facebook,https://www.facebook.com/gvmctt.net/,2024-11-30T16:44:21.908055,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,In an effort to be transparent about... - UT Medical Center - Facebook,https://www.facebook.com/UTMedCenter/posts/10157950356835759/,2024-11-30T16:44:23.489923,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,Pendle View Medical Centre | Nelson - Facebook,https://www.facebook.com/pendleviewmedicalcentre/,2024-11-30T16:44:24.218758,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,Governor Northam news conference | WATCH LIVE: Virginia ... - Facebook,https://www.facebook.com/7NewsDC/videos/governor-northam-news-conference/1126251357812804/,2024-11-30T16:44:29.654692,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,Regents Medical Center | Pleasant View TN - Facebook,https://www.facebook.com/regentsmedical/,2024-11-30T16:44:30.949852,advanced
vaccination misinformation,site:facebook.com medical view on vaccination trends,Ambassador Dr. Adarsh Swaika's interview on Good Morning ... - Facebook,https://www.facebook.com/indianembassykuwait/videos/ambassador-dr-adarsh-swaikas-interview-on-good-morning-kuwait-on-27-july-2023-mi/1036987237241882/,2024-11-30T16:44:33.503726,advanced
