topic,query,title,url,timestamp,search_depth
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,Vaccination rates trend higher in... - The Middletown Press - Facebook,https://www.facebook.com/middletownpress/posts/vaccination-rates-trend-higher-in-large-wealthy-communities-but-almost-everyone-/10158479613318861/,2024-11-30T16:42:48.021084,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,Vaccination rates trend higher in... - Stamford Advocate - Facebook,https://www.facebook.com/stamfordadvocate/posts/vaccination-rates-trend-higher-in-large-wealthy-communities-but-almost-everyone-/10159425162298796/,2024-11-30T16:42:49.142419,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,Data from a recent... - California Primary Care Association - Facebook,https://www.facebook.com/CaliforniaPrimaryCareAssociation/posts/data-from-a-recent-kff-survey-reveals-a-class-gap-in-vaccination-behavior-workin/10159448960179432/,2024-11-30T16:42:51.231714,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,"""Parents who are strongly against... - Prospect Magazine - Facebook",https://www.facebook.com/prospectmagazineuk/posts/parents-who-are-strongly-against-vaccination-are-often-middle-class-and-educated/10156781188011872/,2024-11-30T16:42:52.552019,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,Covid-19 vaccination clinic | Covid-19 vaccination clinic ... - Facebook,https://www.facebook.com/VangCouncilLaCrosse/videos/covid-19-vaccination-clinic/614163396268992/,2024-11-30T16:42:54.076496,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,"Nourish Project - ""It's not the white, middle- and... - Facebook",https://nl-nl.facebook.com/nourishproject/posts/its-not-the-white-middle-and-upper-class-anti-vaccination-leaders-who-suffer-mos/4710484782313272/,2024-11-30T16:42:55.876161,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,Community health centers are vital to the federal government's ...,https://www.facebook.com/SpectrumNews1Buffalo/videos/community-health-centers-are-vital-to-the-federal-governments-vaccination-effort/934156424105333/,2024-11-30T16:42:57.463383,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,"""The communities... - Massachusetts Public Health Association - Facebook",https://www.facebook.com/MAPublicHealth/posts/the-communities-where-we-are-seeing-lower-rates-of-vaccination-are-the-very-same/7532125850195269/,2024-11-30T16:42:58.400058,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,The NYC vaccination data show lower rates in the communities ... - Facebook,https://www.facebook.com/isaacscenterNYC/videos/the-nyc-vaccination-data-show-lower-rates-in-the-communities-that-were-hardest-h/1253850855033184/,2024-11-30T16:43:00.798344,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,Dynata's new Global Consumer Trends Report: Health Edition ... - Facebook,https://nb-no.facebook.com/DynataGlobal/videos/dynatas-new-global-consumer-trends-report-health-edition-explores-consumer-enthu/1148162155639789/,2024-11-30T16:43:02.784491,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,Bonnetts COVID-19 Vaccination Outreach - Facebook,https://www.facebook.com/gisbarbados/videos/bonnetts-covid-19-vaccination-outreach/897815597822815/,2024-11-30T16:43:04.157271,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,Consumer behaviours of Southeast Asia's emerging middle class by ...,https://en-gb.facebook.com/business/news/insights/how-southeast-asias-emerging-middle-class-is-embracing-the-digital-world-au/,2024-11-30T16:43:06.705025,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,COVID: How We're Moving Forward | Approximately 90% of ... - Facebook,https://www.facebook.com/BrookdaleSouthBay/posts/4022489461128119/,2024-11-30T16:43:08.835012,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,Advancing Health Equity through Community COVID-19 Vaccination Efforts ...,https://www.facebook.com/BostonMedicalCenter/videos/advancing-health-equity-through-community-covid-19-vaccination-efforts/335981954586470/,2024-11-30T16:43:10.249649,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,Kamala Harris - I grew up a middle-class kid. I was raised... - Facebook,https://www.facebook.com/KamalaHarris/posts/i-grew-up-a-middle-class-kid-i-was-raised-by-a-hardworking-mother-who-like-so-ma/1084987059654397/,2024-11-30T16:43:15.493170,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,"FREE ANTI-RABIES VACCINATION HELD IN ANGONO, RIZAL A RABIES ... - Facebook",https://www.facebook.com/angkopparasahayop/videos/free-anti-rabies-vaccination-held-in-angono-rizala-rabies-free-community-and-res/206098594827182/,2024-11-30T16:43:20.376528,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,Vaccine Injury Victims - Facebook,https://www.facebook.com/groups/vaccine.victims/,2024-11-30T16:43:21.713819,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,Culture Rising 2023 Trends: The Mighty Middle | Meta for Business,https://business.facebook.com/business/foresight/culture-rising-2023-trends-report/the-mighty-middle/,2024-11-30T16:43:23.515927,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,TILLING GREEN VACCINATION... - Ferry Road Health Centre - Facebook,https://www.facebook.com/FerryRoadHealthCentre/posts/4111946872183250/,2024-11-30T16:43:25.078579,advanced
vaccination misinformation,site:facebook.com middle-class communities and vaccination trends,"Gaston Middle School Vaccination Event | Recently, the ... - Facebook",https://www.facebook.com/fresnoaac/videos/gaston-middle-school-vaccination-event/779153882713973/,2024-11-30T16:43:26.115318,advanced
