topic,query,title,url,timestamp,search_depth
vaccination misinformation,site:facebook.com morals and vaccination trends,Monkey Viral - #Moral values explain differences in... - Facebook,https://www.facebook.com/monkeyviral/posts/moral-values-explain-differences-in-covid-19-vaccination-rates-across-us-countie/2050567688467051/,2024-11-30T16:42:33.968525,advanced
vaccination misinformation,site:facebook.com morals and vaccination trends,Medimobile - VIDEO to SHARE: ''Moral taste buds': How do... - Facebook,https://www.facebook.com/medimobile1/posts/video-to-share-moral-taste-buds-how-do-our-values-shape-vaccination-decisions-ht/2109229585794897/,2024-11-30T16:42:34.955802,advanced
vaccination misinformation,site:facebook.com morals and vaccination trends,Bioengineering - Moral values explain differences in... - Facebook,https://www.facebook.com/Bioengineer.org/posts/moral-values-explain-differences-in-covid-19-vaccination-rates-across-us-countie/5761264993897371/,2024-11-30T16:42:36.121269,advanced
