topic,query,title,url,timestamp,search_depth
vaccine reluctancy,site:facebook.com anti-vax,Close Anti-Vax Groups - Facebook,https://www.facebook.com/closeantivaxgroups/,2024-11-30T16:24:14.713494,advanced
vaccine reluctancy,site:facebook.com anti-vax,Anti-Vaccination Australia - Facebook,https://www.facebook.com/@antivaccinationaustralia/,2024-11-30T16:24:15.618510,advanced
vaccine reluctancy,site:facebook.com anti-vax,Anti-Vax Watch - Facebook,https://www.facebook.com/antivaxwatch/,2024-11-30T16:24:17.624965,advanced
vaccine reluctancy,site:facebook.com anti-vax,Newsweek - Scientists studying anti-vax posts on Facebook...,https://www.facebook.com/Newsweek/posts/scientists-studying-anti-vax-posts-on-facebook-found-that-the-movement-doesnt-st/10156965765531101/,2024-11-30T16:24:19.786514,advanced
vaccine reluctancy,site:facebook.com anti-vax,California Anti-Vax Mommies - Facebook,https://www.facebook.com/mommiesforlife/,2024-11-30T16:24:21.351783,advanced
vaccine reluctancy,site:facebook.com anti-vax,Head to Toe Anti-Rabies Vaccination Clinic | Malvar - Facebook,https://www.facebook.com/animalbitecenter/,2024-11-30T16:24:22.361772,advanced
vaccine reluctancy,site:facebook.com anti-vax,"Head to Toe Anti-Rabies Vaccination Clinic - Sta.Rosa, Branch - Facebook",https://www.facebook.com/h2tstarosa/,2024-11-30T16:24:23.528776,advanced
vaccine reluctancy,site:facebook.com anti-vax,Refutations to Anti-Vaccine Memes - Facebook,https://www.facebook.com/RtAVM/,2024-11-30T16:24:24.289912,advanced
vaccine reluctancy,site:facebook.com anti-vax,Anti vax - Facebook,https://www.facebook.com/groups/562932169096429/,2024-11-30T16:24:25.637077,advanced
vaccine reluctancy,site:facebook.com anti-vax,OneCainta - Anti-Rabies Vaccination sa Vista Verde Ph8... - Facebook,https://pt-pt.facebook.com/onecainta.onecainta/posts/anti-rabies-vaccination-sa-vista-verde-ph8-open-space-brgy-san-isidro-na-ginanap/2321895091302800/,2024-11-30T16:24:27.356586,advanced
vaccine reluctancy,site:facebook.com anti-vax,Things Anti-Vaxers Say - Facebook,https://www.facebook.com/TAVSofficial/,2024-11-30T16:24:28.867280,advanced
vaccine reluctancy,site:facebook.com anti-vax,Things Anti-Vaxers Say - Facebook,https://www.facebook.com/pages/Things-anti-vaxers-say/656716804343725/,2024-11-30T16:24:29.373513,advanced
vaccine reluctancy,site:facebook.com anti-vax,vactruth.com - Facebook,https://www.facebook.com/vaccinetruth/,2024-11-30T16:24:30.563467,advanced
vaccine reluctancy,site:facebook.com anti-vax,Anti-Vax Leader Encourages Followers to Drink Urine - Facebook,https://www.facebook.com/humanistreport/videos/anti-vax-leader-encourages-followers-to-drink-urine/459427085690717/,2024-11-30T16:24:32.847271,advanced
vaccine reluctancy,site:facebook.com anti-vax,"The Cathy Jones video is gone, but... - Frank Nova Scotia - Facebook",https://www.facebook.com/FrankNews/posts/374498594195939/,2024-11-30T16:24:34.756547,advanced
vaccine reluctancy,site:facebook.com anti-vax,[ POLEMIQUE AU LYCEE ]... - 100% Radio - Les Tubes et l'Info - Facebook,https://es-es.facebook.com/100pour100radio/posts/-polemique-au-lycee-lenseignant-anti-vax-du-lycée-raymond-naves-aurait-évoqué-le/4361546013923770/,2024-11-30T16:24:36.678628,advanced
vaccine reluctancy,site:facebook.com anti-vax,"""Anti-vax"" has... - The New England Journal of Medicine - Facebook",https://www.facebook.com/TheNewEnglandJournalofMedicine/posts/anti-vax-has-become-a-popular-stance-how-do-clinicians-react-when-patients-or-th/10155108819013462/,2024-11-30T16:24:38.261885,advanced
vaccine reluctancy,site:facebook.com anti-vax,Rabvaxx Animal Bite Centers | Legazpi - Facebook,https://www.facebook.com/rabvaxxabc/,2024-11-30T16:24:42.164097,advanced
vaccine reluctancy,site:facebook.com anti-vax,Voices for Vaccines - Facebook,https://www.facebook.com/VoicesForVaccines/,2024-11-30T16:24:44.841464,advanced
vaccine reluctancy,site:facebook.com anti-vax,"Lmao Mommy - ""I was briefly anti-vax"": People share what... - Facebook",https://www.facebook.com/LmaoMommy/posts/958134449681547/,2024-11-30T16:24:46.771752,advanced
