topic,query,title,url,timestamp,search_depth
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,1. COVID-19 vaccine and ethnic... - Central Surgery Barton - Facebook,https://www.facebook.com/centralsurgerybarton/posts/1-covid-19-vaccine-and-ethnic-minorities-tackling-disinformationthis-animation-h/288149346174165/,2024-11-30T17:10:52.039281,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,Why are ethnic minorities more reluctant to take the vaccine ... - Facebook,https://www.facebook.com/openDemocracy/videos/why-are-ethnic-minorities-more-reluctant-to-take-the-vaccine/330596588338281/,2024-11-30T17:10:56.689470,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,KHQ Local News - Most of the funding must go to programs ... - Facebook,https://www.facebook.com/KHQLocalNews/posts/most-of-the-funding-must-go-to-programs-designed-to-increase-vaccine-access-and-/4331872413510915/,2024-11-30T17:10:57.780511,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,Vaccine Volunteers Combating COVID in our Community - Facebook,https://www.facebook.com/nationalgrid/videos/vaccine-volunteers-combating-covid-in-our-community/1637849789740438/,2024-11-30T17:10:59.091866,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,Communities of Color and Vaccines | Legacy is working hard ... - Facebook,https://www.facebook.com/ourlegacyhealth/videos/communities-of-color-and-vaccines/610824270286425/,2024-11-30T17:11:00.797342,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,Appeal to Ethnic Minority members of our community - Facebook,https://www.facebook.com/WesternHSCTrust/videos/appeal-to-ethnic-minority-members-of-our-community-dr-mukesh-chugh/438850284220067/,2024-11-30T17:11:01.785656,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,Emerging data show that vaccine uptake... - The Decision Lab - Facebook,https://www.facebook.com/thedecisionlabtdl/posts/emerging-data-show-that-vaccine-uptake-is-lower-among-racial-and-ethnic-minoriti/4428483090550243/,2024-11-30T17:11:03.175273,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,CDC's... - IRCO Community Health and Wellness Programs - Facebook,https://www.facebook.com/IRCOHealth/posts/cdcs-commitment-to-vaccine-equity-for-racial-and-ethnic-minority-groups-httpswww/130537106129119/,2024-11-30T17:11:04.040686,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,Many racial and ethnic minority groups may face barriers to receiving ...,https://www.facebook.com/minorityhealth/posts/many-racial-and-ethnic-minority-groups-may-face-barriers-to-receiving-covid-19-v/311024107721601/,2024-11-30T17:11:05.124031,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,Covid-19 vaccine | The COVID-19 pandemic has had a ... - Facebook,https://www.facebook.com/NHSwebsite/videos/covid-19-vaccine/517203892647707/,2024-11-30T17:11:06.502606,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,Racial and ethnic minorities have... - AmeriHealth Caritas - Facebook,https://www.facebook.com/AmeriHealthCaritas/posts/racial-and-ethnic-minorities-have-been-disproportionately-impacted-by-the-covid-/1607766156081183/,2024-11-30T17:11:07.637167,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,First Choice - Racial and ethnic minorities have been... - Facebook,https://www.facebook.com/FirstChoicebySelectHealth/posts/racial-and-ethnic-minorities-have-been-disproportionately-impacted-by-the-covid-/818369302361765/,2024-11-30T17:11:08.220599,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,Scheduling Minorities for Shots | A salon receptionist has ... - Facebook,https://th-th.facebook.com/petegrieve4/videos/scheduling-minorities-for-shots/875924892983205/,2024-11-30T17:11:09.719893,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,British-Somali Nurses Encourage Community to Take Covid-19 Vaccine | In ...,https://www.facebook.com/BBCnewsafrica/videos/british-somali-nurses-encourage-community-to-take-covid-19-vaccine/479674699733932/,2024-11-30T17:11:11.208403,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,Some racial and ethnic minority communities have been ...,https://www.facebook.com/SIVSClinicalTrialsProgram/posts/4785762511473288/,2024-11-30T17:11:13.911796,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,"Black, asian and minority ethnic communities in Loughborough ... - Facebook",https://www.facebook.com/charnwoodbc/videos/black-asian-and-minority-ethnic-communities-in-loughborough-encouraged-to-take-u/1119016351857186/,2024-11-30T17:11:15.470009,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,With racial and ethnic minorities... - Tampa General Hospital - Facebook,https://www.facebook.com/tampageneralhospital/posts/with-racial-and-ethnic-minorities-at-a-higher-risk-of-getting-seriously-ill-or-d/4632841573410952/,2024-11-30T17:11:17.624063,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,Swahili: Information on Covid-19 Vaccines for the community ... - Facebook,https://th-th.facebook.com/alburywodongaecc/videos/swahili-information-on-covid-19-vaccines-for-the-community/897263594368200/,2024-11-30T17:11:19.155501,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,"Vaccines, Funeral/Rent Assistance, Stimulus Check and More - Facebook",https://www.facebook.com/EMBARC/posts/3954675664618905/,2024-11-30T17:11:20.915029,advanced
vaccine programs,site:facebook.com ethnic minorities and vaccine programs,"Tax Refunds, Sports Programs for kids, Vaccines, and More - Facebook",https://www.facebook.com/EMBARC/videos/tax-refunds-sports-programs-for-kids-vaccines-and-more-embarc-weekly-news-41621/206573161230988/,2024-11-30T17:11:23.307726,advanced
