topic,query,title,url,timestamp,search_depth
vaccine programs,site:facebook.com elderly population and vaccine programs,Elderly population in U.S. run into issues for vaccine - Facebook,https://www.facebook.com/cgtnamerica/videos/elderly-population-in-us-run-into-issues-for-vaccine/409834636967654/,2024-11-30T17:08:51.315475,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,Unlocking adult vaccine potential... - Population Council - Facebook,https://www.facebook.com/popcouncil/posts/833771745451840/,2024-11-30T17:08:52.461418,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,Vaccine | Florida is prioritizing our elderly population for ...,https://www.facebook.com/GovRonDeSantis/posts/3739767842747915/,2024-11-30T17:08:54.207622,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,THV11 - Our elderly population was the hardest hit at the ... - Facebook,https://www.facebook.com/thv11/posts/our-elderly-population-was-the-hardest-hit-at-the-beginning-of-the-pandemic-now-/10159889552498554/,2024-11-30T17:08:55.575013,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,WHEC TV - Past studies on COVID-19 vaccines have excluded... - Facebook,https://www.facebook.com/News10NBC/posts/past-studies-on-covid-19-vaccines-have-excluded-the-elderly-population-so-its-un/10158546035334215/,2024-11-30T17:08:56.719828,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,Older bodies accept vaccines... - GIA (Grantmakers In Aging) - Facebook,https://www.facebook.com/GrantmakersInAging/posts/older-bodies-accept-vaccines-in-unique-ways-join-our-upcoming-webinar-the-scienc/4543385805688075/,2024-11-30T17:08:57.521000,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,5NEWS - Our elderly population was the hardest hit at the... - Facebook,https://www.facebook.com/5news/posts/our-elderly-population-was-the-hardest-hit-at-the-beginning-of-the-pandemic-now-/10166062154020720/,2024-11-30T17:08:58.463383,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,Dr. Rommel Lobo on the Safety of Vaccines on Elderly - Facebook,https://www.facebook.com/DOHgovPH/videos/dr-rommel-lobo-on-the-safety-of-vaccines-on-elderly/722463888660340/,2024-11-30T17:08:59.663681,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,Safe vaccines for Europeans: Interview with a vaccinated person | Marie ...,https://www.facebook.com/EuropeanCommission/videos/safe-vaccines-for-europeans-interview-with-a-vaccinated-person/352934619088306/,2024-11-30T17:09:03.391967,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,CDC - The early rollout of the U.S. COVID-19 vaccination... - Facebook,https://www.facebook.com/story.php/?story_fbid=263923652435747&id=100064543430012,2024-11-30T17:09:05.050942,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,Speaking of #Vaccines and... - National Council on Aging - Facebook,https://www.facebook.com/NCOAging/posts/906076558225038/,2024-11-30T17:09:05.643505,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,Friends of the Elderly - Facebook,https://www.facebook.com/FriendsElderly/,2024-11-30T17:09:06.856843,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,Data For Good Tools and Data - Facebook,https://dataforgood.facebook.com/dfg/tools/,2024-11-30T17:09:08.937165,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,Data For Good at Meta Identification At Risk Population ... - Facebook,https://dataforgood.facebook.com/dfg/docs/tutorial-identification-of-at-risk-populations/,2024-11-30T17:09:10.412850,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,"Columbia-Montour Aging Office, Inc. | Bloomsburg PA - Facebook",https://www.facebook.com/columbiamontouragingpa/,2024-11-30T17:09:11.247957,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,Jenny the Chocolate Lab gets Adopted! And I discovered ... - Facebook,https://www.facebook.com/rockykanaka/videos/sitting-with-dogs/973127190904501/,2024-11-30T17:09:13.240303,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,Meals For The Elderly | San Angelo TX - Facebook,https://www.facebook.com/mealsfortheelderly/,2024-11-30T17:09:14.038724,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,Assisting 65+ community with access to the COVID-19 vaccine - Facebook,https://www.facebook.com/NorthcentralPa/videos/assisting-65-community-with-access-to-the-covid-19-vaccine/423698562229950/,2024-11-30T17:09:17.732954,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,Release Aging People in Prison - RAPP - Facebook,https://www.facebook.com/RAPPCampaign/,2024-11-30T17:09:18.702072,advanced
vaccine programs,site:facebook.com elderly population and vaccine programs,WATCH LIVE: Genesee County Board of Commissioners hold meeting.,https://www.facebook.com/MidMichiganNow/videos/watch-live-genesee-county-board-of-commissioners-hold-meeting/444665420117997/,2024-11-30T17:09:24.374755,advanced
