topic,query,title,url,timestamp,search_depth
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,Educational Series - Countering... - Research Review NZ - Facebook,https://www.facebook.com/researchreviewnz/posts/educational-series-countering-vaccine-misinformation-a-practical-guide-for-healt/1259702487863356/,2024-11-30T16:50:21.002300,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,"The Full Fact Podcast | Vaccine Misinformation | ""We're not ... - Facebook",https://www.facebook.com/FullFact.org/videos/the-full-fact-podcast-vaccine-misinformation/223151636042373/,2024-11-30T16:50:21.738595,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,A look behind the... - About Pediatrics and Parenting Advice - Facebook,https://www.facebook.com/AboutPediatrics/posts/a-look-behind-the-curtain-to-see-how-vaccine-misinformation-is-created-discover-/944923360966480/,2024-11-30T16:50:22.762975,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,Vaccine shedding explained | There has been lots of misinformation ...,https://www.facebook.com/bbcnews/videos/vaccine-shedding-explained/350989636565760/,2024-11-30T16:50:23.386408,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,Quackwatch - Vaccine misinformation field guide available ... - Facebook,https://www.facebook.com/Quackwatch/posts/vaccine-misinformation-field-guide-availableunicef-first-draft-the-yale-institut/1811107525719733/,2024-11-30T16:50:24.760723,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,Misinformation about COVID-19 vaccines is unfortunately ... - Facebook,https://www.facebook.com/HealthZA/videos/misinformation-about-covid-19-vaccines-is-unfortunately-widespread-on-social-med/597264415932988/,2024-11-30T16:50:28.340279,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,Trudeau SMACKS DOWN reporter for spreading fake news on vaccines ...,https://www.facebook.com/OccupyDemocrats/videos/-trudeau-smacks-down-reporter-for-spreading-fake-news-on-vaccinesepic-video/3885062804931088/,2024-11-30T16:50:29.410055,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,Fighting COVID-19 Vaccine Misinformation on Facebook and Instagram ...,https://www.facebook.com/business/news/how-facebook-addresses-covid-19-misinformation/,2024-11-30T16:50:38.559566,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,I'm so excited to partner with the Virginia Department of ... - Facebook,https://www.facebook.com/drunitedstatesofamerica/videos/im-so-excited-to-partner-with-the-virginia-department-of-health-as-their-spokesp/237044098291509/,2024-11-30T16:50:40.411061,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,Immunologist Reacts To Comments About COVID-19 Vaccines - Facebook,https://www.facebook.com/Vulcanpost/videos/immunologist-reacts-to-comments-about-covid-19-vaccines/488766395646649/,2024-11-30T16:50:42.479240,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,Facebook's Fact-Checking Partners Fight Misinformation in Spanish,https://www.facebook.com/journalismproject/programs/third-party-fact-checking/spanish-misinformation/,2024-11-30T16:50:44.839107,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,The Education View Reels - Facebook,https://www.facebook.com/theeducationviewmagazine/reels/,2024-11-30T16:50:46.526719,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,"A video you should watch, as Facebook and Twitter ban only certain ...",https://www.facebook.com/OCPoliceBlotter/videos/a-video-you-should-watch-as-facebook-and-twitter-ban-only-certain-people-for-pos/410535787520428/,2024-11-30T16:50:47.995641,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,"LOOK: Lapu-Lapu City partners with DOH-7, OPAV to increase vaccine ...",https://www.facebook.com/DOH7govph/posts/1134447407023763/,2024-11-30T16:50:49.440770,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,Help stop the spread of vaccine misinformation - Facebook,https://www.facebook.com/WHO/videos/help-stop-the-spread-of-vaccine-misinformation/671757437296353/,2024-11-30T16:50:50.762410,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,COVID-19 Vaccine Myths vs. Facts with Dr. Mark Shalauta - Facebook,https://www.facebook.com/scrippshealth/videos/covid-19-vaccine-myths-vs-facts-with-dr-mark-shalauta-san-diego-health/170145598547997/,2024-11-30T16:50:51.782033,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,UC Davis LIVE: Combating Covid-19 Vaccine Misinformation | Even as ...,https://www.facebook.com/UCDavis/videos/uc-davis-live-combating-covid-19-vaccine-misinformation/1115734992208569/,2024-11-30T16:50:58.096516,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,Promoting authoritative information about COVID-19 vaccines - Facebook,https://www.facebook.com/formedia/promoting-authoritative-information-about-covid-19-vaccines/,2024-11-30T16:50:58.807014,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,Tackling Misinformation in Patient Education - Facebook,https://www.facebook.com/MedicsAcademy/videos/episode-61-tackling-misinformation-in-patient-education/871995386785077/,2024-11-30T16:51:02.247818,advanced
public perception of vaccines,site:facebook.com educational view on vaccine misinformation,Our Commitment to Safety | Meta for Business - Facebook,https://www.facebook.com/business/news/our-commitment-to-safety/,2024-11-30T16:51:04.372571,advanced
